,Junction,Date,Hour,Vehicles,hour_of_the_day,day_of_the_week,month,PreviousHourVehicles,IsWeekend
11239,1,2017-02-23,7,1.1666912984335245,7,3,11,1.1184981717917855,False
11240,1,2017-02-23,8,1.4076569316422192,8,3,11,1.1666912984335245,False
11241,1,2017-02-23,9,1.9377813247013476,9,3,11,1.4076569316422192,False
11242,1,2017-02-23,10,2.9498369841778658,10,3,11,1.9377813247013476,False
11243,1,2017-02-23,11,2.9498369841778658,11,3,11,2.9498369841778658,False
11244,1,2017-02-23,12,3.2871888706700387,12,3,11,2.9498369841778658,False
11245,1,2017-02-23,13,2.660678224327432,13,3,11,3.2871888706700387,False
11246,1,2017-02-23,14,5.263107062981336,14,3,11,2.660678224327432,False
11247,1,2017-02-23,15,4.877562049847424,15,3,11,5.263107062981336,False
11248,1,2017-02-23,16,4.347437656788296,16,3,11,4.877562049847424,False
11249,1,2017-02-23,17,4.15466515022134,17,3,11,4.347437656788296,False
11250,1,2017-02-23,18,4.443823910071774,18,3,11,4.15466515022134,False
11251,1,2017-02-23,19,4.877562049847424,19,3,11,4.443823910071774,False
11252,1,2017-02-23,20,3.4317682505952556,20,3,11,4.877562049847424,False
11253,1,2017-02-23,21,2.9498369841778658,21,3,11,3.4317682505952556,False
11254,1,2017-02-23,22,2.998030110819605,22,3,11,2.9498369841778658,False
11255,1,2017-02-23,23,2.419712591118737,23,3,11,2.998030110819605,False
11256,1,2017-02-24,0,2.0341675779848254,0,5,12,2.419712591118737,False
11257,1,2017-02-24,1,1.9859744513430866,1,5,12,2.0341675779848254,False
11258,1,2017-02-24,2,1.7932019447761307,2,5,12,1.9859744513430866,False
11259,1,2017-02-24,3,1.3594638050004804,3,5,12,1.7932019447761307,False
11260,1,2017-02-24,4,1.0703050451500464,4,5,12,1.3594638050004804,False
11261,1,2017-02-24,5,0.9739187918665685,5,5,12,1.0703050451500464,False
11262,1,2017-02-24,6,0.9739187918665685,6,5,12,0.9739187918665685,False
11263,1,2017-02-24,7,1.0703050451500464,7,5,12,0.9739187918665685,False
11264,1,2017-02-24,8,1.1184981717917855,8,5,12,1.0703050451500464,False
11265,1,2017-02-24,9,1.7932019447761307,9,5,12,1.1184981717917855,False
11266,1,2017-02-24,10,2.1305538312683034,10,5,12,1.7932019447761307,False
11267,1,2017-02-24,11,2.516098844402215,11,5,12,2.1305538312683034,False
11268,1,2017-02-24,12,2.419712591118737,12,5,12,2.516098844402215,False
11269,1,2017-02-24,13,2.419712591118737,13,5,12,2.419712591118737,False
11270,1,2017-02-24,14,2.4679057177604764,14,5,12,2.419712591118737,False
11271,1,2017-02-24,15,2.6124850976856933,15,5,12,2.4679057177604764,False
11272,1,2017-02-24,16,2.2751332111935203,16,5,12,2.6124850976856933,False
11273,1,2017-02-24,17,2.2751332111935203,17,5,12,2.2751332111935203,False
11274,1,2017-02-24,18,2.0823607046265646,18,5,12,2.2751332111935203,False
11275,1,2017-02-24,19,2.4679057177604764,19,5,12,2.0823607046265646,False
11276,1,2017-02-24,20,2.660678224327432,20,5,12,2.4679057177604764,False
11277,1,2017-02-24,21,2.564291971043954,21,5,12,2.660678224327432,False
11278,1,2017-02-24,22,2.3233263378352595,22,5,12,2.564291971043954,False
11279,1,2017-02-24,23,2.1787469579100427,23,5,12,2.3233263378352595,False
11280,1,2017-02-25,0,1.7932019447761307,0,0,2,2.1787469579100427,False
11281,1,2017-02-25,1,1.5040431849256972,1,0,2,1.7932019447761307,False
11282,1,2017-02-25,2,1.1184981717917855,2,0,2,1.5040431849256972,False
11283,1,2017-02-25,3,1.0221119185083074,3,0,2,1.1184981717917855,False
11284,1,2017-02-25,4,0.5883737787326568,4,0,2,1.0221119185083074,False
11285,1,2017-02-25,5,0.347408145523962,5,0,2,0.5883737787326568,False
11286,1,2017-02-25,6,0.39560127216570096,6,0,2,0.347408145523962,False
11287,1,2017-02-25,7,0.347408145523962,7,0,2,0.39560127216570096,False
11288,1,2017-02-25,8,0.6365669053743958,8,0,2,0.347408145523962,False
11289,1,2017-02-25,9,0.8293394119413516,9,0,2,0.6365669053743958,False
11290,1,2017-02-25,10,1.1666912984335245,10,0,2,0.8293394119413516,False
11291,1,2017-02-25,11,1.3594638050004804,11,0,2,1.1666912984335245,False
11292,1,2017-02-25,12,1.3112706783587413,12,0,2,1.3594638050004804,False
11293,1,2017-02-25,13,1.0703050451500464,13,0,2,1.3112706783587413,False
11294,1,2017-02-25,14,1.1184981717917855,14,0,2,1.0703050451500464,False
11295,1,2017-02-25,15,1.4076569316422192,15,0,2,1.1184981717917855,False
11296,1,2017-02-25,16,1.2630775517170023,16,0,2,1.4076569316422192,False
11297,1,2017-02-25,17,1.2148844250752633,17,0,2,1.2630775517170023,False
11298,1,2017-02-25,18,1.552236311567436,18,0,2,1.2148844250752633,False
11299,1,2017-02-25,19,1.6486225648509139,19,0,2,1.552236311567436,False
11300,1,2017-02-25,20,1.7932019447761307,20,0,2,1.6486225648509139,False
11301,1,2017-02-25,21,1.7932019447761307,21,0,2,1.7932019447761307,False
11302,1,2017-02-25,22,1.7932019447761307,22,0,2,1.7932019447761307,False
11303,1,2017-02-25,23,1.6004294382091748,23,0,2,1.7932019447761307,False
11304,1,2017-02-26,0,1.4076569316422192,0,1,2,1.6004294382091748,False
11305,1,2017-02-26,1,0.9257256652248296,1,1,2,1.4076569316422192,False
11306,1,2017-02-26,2,0.6365669053743958,2,1,2,0.9257256652248296,False
11307,1,2017-02-26,3,0.6847600320161348,3,1,2,0.6365669053743958,False
11308,1,2017-02-26,4,0.4919875254491789,4,1,2,0.6847600320161348,False
11309,1,2017-02-26,5,0.39560127216570096,5,1,2,0.4919875254491789,False
11310,1,2017-02-26,6,0.20282876559874508,6,1,2,0.39560127216570096,False
11311,1,2017-02-26,7,0.4919875254491789,7,1,2,0.20282876559874508,False
11312,1,2017-02-26,8,0.6365669053743958,8,1,2,0.4919875254491789,False
11313,1,2017-02-26,9,0.7811462852996127,9,1,2,0.6365669053743958,False
11314,1,2017-02-26,10,1.2630775517170023,10,1,2,0.7811462852996127,False
11315,1,2017-02-26,11,1.2630775517170023,11,1,2,1.2630775517170023,False
11316,1,2017-02-26,12,1.3112706783587413,12,1,2,1.2630775517170023,False
11317,1,2017-02-26,13,1.3112706783587413,13,1,2,1.3112706783587413,False
11318,1,2017-02-26,14,1.2148844250752633,14,1,2,1.3112706783587413,False
11319,1,2017-02-26,15,1.3112706783587413,15,1,2,1.2148844250752633,False
11320,1,2017-02-26,16,1.3594638050004804,16,1,2,1.3112706783587413,False
11321,1,2017-02-26,17,1.0221119185083074,17,1,2,1.3594638050004804,False
11322,1,2017-02-26,18,1.3594638050004804,18,1,2,1.0221119185083074,False
11323,1,2017-02-26,19,1.6486225648509139,19,1,2,1.3594638050004804,False
11324,1,2017-02-26,20,1.7932019447761307,20,1,2,1.6486225648509139,False
11325,1,2017-02-26,21,1.9377813247013476,21,1,2,1.7932019447761307,False
11326,1,2017-02-26,22,1.6968156914926529,22,1,2,1.9377813247013476,False
11327,1,2017-02-26,23,1.6004294382091748,23,1,2,1.6968156914926529,False
11328,1,2017-02-27,0,1.6004294382091748,0,2,2,1.6004294382091748,False
11329,1,2017-02-27,1,1.0703050451500464,1,2,2,1.6004294382091748,False
11330,1,2017-02-27,2,0.7329531586578737,2,2,2,1.0703050451500464,False
11331,1,2017-02-27,3,0.6365669053743958,3,2,2,0.7329531586578737,False
11332,1,2017-02-27,4,0.7329531586578737,4,2,2,0.6365669053743958,False
11333,1,2017-02-27,5,0.5883737787326568,5,2,2,0.7329531586578737,False
11334,1,2017-02-27,6,0.8293394119413516,6,2,2,0.5883737787326568,False
11335,1,2017-02-27,7,1.0221119185083074,7,2,2,0.8293394119413516,False
11336,1,2017-02-27,8,1.2630775517170023,8,2,2,1.0221119185083074,False
11337,1,2017-02-27,9,1.745008818134392,9,2,2,1.2630775517170023,False
11338,1,2017-02-27,10,2.3715194644769984,10,2,2,1.745008818134392,False
11339,1,2017-02-27,11,2.516098844402215,11,2,2,2.3715194644769984,False
11340,1,2017-02-27,12,2.805257604252649,12,2,2,2.516098844402215,False
11341,1,2017-02-27,13,2.6124850976856933,13,2,2,2.805257604252649,False
11342,1,2017-02-27,14,2.805257604252649,14,2,2,2.6124850976856933,False
11343,1,2017-02-27,15,2.75706447761091,15,2,2,2.805257604252649,False
11344,1,2017-02-27,16,2.660678224327432,16,2,2,2.75706447761091,False
11345,1,2017-02-27,17,2.4679057177604764,17,2,2,2.660678224327432,False
11346,1,2017-02-27,18,2.564291971043954,18,2,2,2.4679057177604764,False
11347,1,2017-02-27,19,2.75706447761091,19,2,2,2.564291971043954,False
11348,1,2017-02-27,20,2.998030110819605,20,2,2,2.75706447761091,False
11349,1,2017-02-27,21,2.998030110819605,21,2,2,2.998030110819605,False
11350,1,2017-02-27,22,2.853450730894388,22,2,2,2.998030110819605,False
11351,1,2017-02-27,23,2.516098844402215,23,2,2,2.853450730894388,False
11352,1,2017-02-28,0,2.2269400845517815,0,3,2,2.516098844402215,False
11353,1,2017-02-28,1,1.7932019447761307,1,3,2,2.2269400845517815,False
11354,1,2017-02-28,2,1.5040431849256972,2,3,2,1.7932019447761307,False
11355,1,2017-02-28,3,1.3112706783587413,3,3,2,1.5040431849256972,False
11356,1,2017-02-28,4,0.8775325385830905,4,3,2,1.3112706783587413,False
11357,1,2017-02-28,5,0.7811462852996127,5,3,2,0.8775325385830905,False
11358,1,2017-02-28,6,0.8775325385830905,6,3,2,0.7811462852996127,False
11359,1,2017-02-28,7,1.2148844250752633,7,3,2,0.8775325385830905,False
11360,1,2017-02-28,8,1.2630775517170023,8,3,2,1.2148844250752633,False
11361,1,2017-02-28,9,1.6486225648509139,9,3,2,1.2630775517170023,False
11362,1,2017-02-28,10,3.7691201370874285,10,3,2,1.6486225648509139,False
11363,1,2017-02-28,11,3.4317682505952556,11,3,2,3.7691201370874285,False
11364,1,2017-02-28,12,3.0944163641030826,12,3,2,3.4317682505952556,False
11365,1,2017-02-28,13,2.805257604252649,13,3,2,3.0944163641030826,False
11366,1,2017-02-28,14,2.9498369841778658,14,3,2,2.805257604252649,False
11367,1,2017-02-28,15,3.046223237461344,15,3,2,2.9498369841778658,False
11368,1,2017-02-28,16,2.9498369841778658,16,3,2,3.046223237461344,False
11369,1,2017-02-28,17,2.7088713509691713,17,3,2,2.9498369841778658,False
11370,1,2017-02-28,18,2.853450730894388,18,3,2,2.7088713509691713,False
11371,1,2017-02-28,19,3.142609490744822,19,3,2,2.853450730894388,False
11372,1,2017-02-28,20,2.9498369841778658,20,3,2,3.142609490744822,False
11373,1,2017-02-28,21,3.0944163641030826,21,3,2,2.9498369841778658,False
11374,1,2017-02-28,22,2.853450730894388,22,3,2,3.0944163641030826,False
11375,1,2017-02-28,23,2.805257604252649,23,3,2,2.853450730894388,False
11376,1,2017-03-01,0,1.2630775517170023,0,4,2,2.805257604252649,False
11377,1,2017-03-01,1,0.7329531586578737,1,4,2,1.2630775517170023,False
11378,1,2017-03-01,2,0.4919875254491789,2,4,2,0.7329531586578737,False
11379,1,2017-03-01,3,0.39560127216570096,3,4,2,0.4919875254491789,False
11380,1,2017-03-01,4,0.10644251231526715,4,4,2,0.39560127216570096,False
11381,1,2017-03-01,5,0.10644251231526715,5,4,2,0.10644251231526715,False
11382,1,2017-03-01,6,0.5401806520909178,6,4,2,0.10644251231526715,False
11383,1,2017-03-01,7,0.4437943988074399,7,4,2,0.5401806520909178,False
11384,1,2017-03-01,8,0.9739187918665685,8,4,2,0.4437943988074399,False
11385,1,2017-03-01,9,1.3112706783587413,9,4,2,0.9739187918665685,False
11386,1,2017-03-01,10,1.9377813247013476,10,4,2,1.3112706783587413,False
11387,1,2017-03-01,11,2.853450730894388,11,4,2,1.9377813247013476,False
11388,1,2017-03-01,12,2.853450730894388,12,4,2,2.853450730894388,False
11389,1,2017-03-01,13,2.1305538312683034,13,4,2,2.853450730894388,False
11390,1,2017-03-01,14,2.75706447761091,14,4,2,2.1305538312683034,False
11391,1,2017-03-01,15,2.7088713509691713,15,4,2,2.75706447761091,False
11392,1,2017-03-01,16,2.6124850976856933,16,4,2,2.7088713509691713,False
11393,1,2017-03-01,17,2.419712591118737,17,4,2,2.6124850976856933,False
11394,1,2017-03-01,18,2.564291971043954,18,4,2,2.419712591118737,False
11395,1,2017-03-01,19,2.6124850976856933,19,4,2,2.564291971043954,False
11396,1,2017-03-01,20,2.6124850976856933,20,4,2,2.6124850976856933,False
11397,1,2017-03-01,21,2.901643857536127,21,4,2,2.6124850976856933,False
11398,1,2017-03-01,22,2.805257604252649,22,4,2,2.901643857536127,False
11399,1,2017-03-01,23,2.1305538312683034,23,4,2,2.805257604252649,False
11400,1,2017-03-02,0,2.419712591118737,0,5,2,2.1305538312683034,False
11401,1,2017-03-02,1,1.8413950714178697,1,5,2,2.419712591118737,False
11402,1,2017-03-02,2,1.6004294382091748,2,5,2,1.8413950714178697,False
11403,1,2017-03-02,3,1.3112706783587413,3,5,2,1.6004294382091748,False
11404,1,2017-03-02,4,1.0703050451500464,4,5,2,1.3112706783587413,False
11405,1,2017-03-02,5,0.7329531586578737,5,5,2,1.0703050451500464,False
11406,1,2017-03-02,6,0.7811462852996127,6,5,2,0.7329531586578737,False
11407,1,2017-03-02,7,0.9739187918665685,7,5,2,0.7811462852996127,False
11408,1,2017-03-02,8,1.552236311567436,8,5,2,0.9739187918665685,False
11409,1,2017-03-02,9,1.9859744513430866,9,5,2,1.552236311567436,False
11410,1,2017-03-02,10,2.4679057177604764,10,5,2,1.9859744513430866,False
11411,1,2017-03-02,11,2.6124850976856933,11,5,2,2.4679057177604764,False
11412,1,2017-03-02,12,2.7088713509691713,12,5,2,2.6124850976856933,False
11413,1,2017-03-02,13,2.2751332111935203,13,5,2,2.7088713509691713,False
11414,1,2017-03-02,14,2.516098844402215,14,5,2,2.2751332111935203,False
11415,1,2017-03-02,15,2.6124850976856933,15,5,2,2.516098844402215,False
11416,1,2017-03-02,16,2.419712591118737,16,5,2,2.6124850976856933,False
11417,1,2017-03-02,17,2.3233263378352595,17,5,2,2.419712591118737,False
11418,1,2017-03-02,18,2.3715194644769984,18,5,2,2.3233263378352595,False
11419,1,2017-03-02,19,2.7088713509691713,19,5,2,2.3715194644769984,False
11420,1,2017-03-02,20,2.6124850976856933,20,5,2,2.7088713509691713,False
11421,1,2017-03-02,21,2.6124850976856933,21,5,2,2.6124850976856933,False
11422,1,2017-03-02,22,2.4679057177604764,22,5,2,2.6124850976856933,False
11423,1,2017-03-02,23,2.419712591118737,23,5,2,2.4679057177604764,False
11424,1,2017-03-03,0,2.1305538312683034,0,6,2,2.419712591118737,True
11425,1,2017-03-03,1,1.6004294382091748,1,6,2,2.1305538312683034,True
11426,1,2017-03-03,2,1.4076569316422192,2,6,2,1.6004294382091748,True
11427,1,2017-03-03,3,1.2630775517170023,3,6,2,1.4076569316422192,True
11428,1,2017-03-03,4,0.9257256652248296,4,6,2,1.2630775517170023,True
11429,1,2017-03-03,5,0.5401806520909178,5,6,2,0.9257256652248296,True
11430,1,2017-03-03,6,0.8293394119413516,6,6,2,0.5401806520909178,True
11431,1,2017-03-03,7,1.2148844250752633,7,6,2,0.8293394119413516,True
11432,1,2017-03-03,8,1.2148844250752633,8,6,2,1.2148844250752633,True
11433,1,2017-03-03,9,1.5040431849256972,9,6,2,1.2148844250752633,True
11434,1,2017-03-03,10,2.853450730894388,10,6,2,1.5040431849256972,True
11435,1,2017-03-03,11,3.046223237461344,11,6,2,2.853450730894388,True
11436,1,2017-03-03,12,2.998030110819605,12,6,2,3.046223237461344,True
11437,1,2017-03-03,13,2.419712591118737,13,6,2,2.998030110819605,True
11438,1,2017-03-03,14,2.75706447761091,14,6,2,2.419712591118737,True
11439,1,2017-03-03,15,2.75706447761091,15,6,2,2.75706447761091,True
11440,1,2017-03-03,16,2.660678224327432,16,6,2,2.75706447761091,True
11441,1,2017-03-03,17,2.2751332111935203,17,6,2,2.660678224327432,True
11442,1,2017-03-03,18,2.4679057177604764,18,6,2,2.2751332111935203,True
11443,1,2017-03-03,19,2.805257604252649,19,6,2,2.4679057177604764,True
11444,1,2017-03-03,20,2.805257604252649,20,6,2,2.805257604252649,True
11445,1,2017-03-03,21,2.853450730894388,21,6,2,2.805257604252649,True
11446,1,2017-03-03,22,2.3715194644769984,22,6,2,2.853450730894388,True
11447,1,2017-03-03,23,2.0823607046265646,23,6,2,2.3715194644769984,True
11448,1,2017-03-04,0,1.8895881980596088,0,0,2,2.0823607046265646,False
11449,1,2017-03-04,1,1.4558500582839582,1,0,2,1.8895881980596088,False
11450,1,2017-03-04,2,0.7811462852996127,2,0,2,1.4558500582839582,False
11451,1,2017-03-04,3,0.4919875254491789,3,0,2,0.7811462852996127,False
11452,1,2017-03-04,4,0.4919875254491789,4,0,2,0.4919875254491789,False
11453,1,2017-03-04,5,0.5401806520909178,5,0,2,0.4919875254491789,False
11454,1,2017-03-04,6,0.7811462852996127,6,0,2,0.5401806520909178,False
11455,1,2017-03-04,7,1.2630775517170023,7,0,2,0.7811462852996127,False
11456,1,2017-03-04,8,1.3112706783587413,8,0,2,1.2630775517170023,False
11457,1,2017-03-04,9,1.8895881980596088,9,0,2,1.3112706783587413,False
11458,1,2017-03-04,10,2.6124850976856933,10,0,2,1.8895881980596088,False
11459,1,2017-03-04,11,2.998030110819605,11,0,2,2.6124850976856933,False
11460,1,2017-03-04,12,3.383575123953517,12,0,2,2.998030110819605,False
11461,1,2017-03-04,13,2.7088713509691713,13,0,2,3.383575123953517,False
11462,1,2017-03-04,14,3.2389957440283,14,0,2,2.7088713509691713,False
11463,1,2017-03-04,15,3.2389957440283,15,0,2,3.2389957440283,False
11464,1,2017-03-04,16,3.142609490744822,16,0,2,3.2389957440283,False
11465,1,2017-03-04,17,2.998030110819605,17,0,2,3.142609490744822,False
11466,1,2017-03-04,18,3.142609490744822,18,0,2,2.998030110819605,False
11467,1,2017-03-04,19,3.961892643654384,19,0,2,3.142609490744822,False
11468,1,2017-03-04,20,3.4799613772369944,20,0,2,3.961892643654384,False
11469,1,2017-03-04,21,3.2389957440283,21,0,2,3.4799613772369944,False
11470,1,2017-03-04,22,3.0944163641030826,22,0,2,3.2389957440283,False
11471,1,2017-03-04,23,2.901643857536127,23,0,2,3.0944163641030826,False
11472,1,2017-03-05,0,2.419712591118737,0,1,2,2.901643857536127,False
11473,1,2017-03-05,1,2.1787469579100427,1,1,2,2.419712591118737,False
11474,1,2017-03-05,2,1.4076569316422192,2,1,2,2.1787469579100427,False
11475,1,2017-03-05,3,1.0221119185083074,3,1,2,1.4076569316422192,False
11476,1,2017-03-05,4,0.7329531586578737,4,1,2,1.0221119185083074,False
11477,1,2017-03-05,5,0.8293394119413516,5,1,2,0.7329531586578737,False
11478,1,2017-03-05,6,1.1666912984335245,6,1,2,0.8293394119413516,False
11479,1,2017-03-05,7,1.3594638050004804,7,1,2,1.1666912984335245,False
11480,1,2017-03-05,8,1.552236311567436,8,1,2,1.3594638050004804,False
11481,1,2017-03-05,9,2.0341675779848254,9,1,2,1.552236311567436,False
11482,1,2017-03-05,10,2.7088713509691713,10,1,2,2.0341675779848254,False
11483,1,2017-03-05,11,3.0944163641030826,11,1,2,2.7088713509691713,False
11484,1,2017-03-05,12,3.4799613772369944,12,1,2,3.0944163641030826,False
11485,1,2017-03-05,13,2.853450730894388,13,1,2,3.4799613772369944,False
11486,1,2017-03-05,14,3.383575123953517,14,1,2,2.853450730894388,False
11487,1,2017-03-05,15,3.2871888706700387,15,1,2,3.383575123953517,False
11488,1,2017-03-05,16,2.9498369841778658,16,1,2,3.2871888706700387,False
11489,1,2017-03-05,17,3.046223237461344,17,1,2,2.9498369841778658,False
11490,1,2017-03-05,18,3.142609490744822,18,1,2,3.046223237461344,False
11491,1,2017-03-05,19,3.3353819973117775,19,1,2,3.142609490744822,False
11492,1,2017-03-05,20,3.2871888706700387,20,1,2,3.3353819973117775,False
11493,1,2017-03-05,21,3.046223237461344,21,1,2,3.2871888706700387,False
11494,1,2017-03-05,22,3.046223237461344,22,1,2,3.046223237461344,False
11495,1,2017-03-05,23,2.4679057177604764,23,1,2,3.046223237461344,False
11496,1,2017-03-06,0,2.2751332111935203,0,2,2,2.4679057177604764,False
11497,1,2017-03-06,1,1.8895881980596088,1,2,2,2.2751332111935203,False
11498,1,2017-03-06,2,1.4076569316422192,2,2,2,1.8895881980596088,False
11499,1,2017-03-06,3,0.7811462852996127,3,2,2,1.4076569316422192,False
11500,1,2017-03-06,4,0.5401806520909178,4,2,2,0.7811462852996127,False
11501,1,2017-03-06,5,0.5401806520909178,5,2,2,0.5401806520909178,False
11502,1,2017-03-06,6,0.8293394119413516,6,2,2,0.5401806520909178,False
11503,1,2017-03-06,7,0.7811462852996127,7,2,2,0.8293394119413516,False
11504,1,2017-03-06,8,1.1666912984335245,8,2,2,0.7811462852996127,False
11505,1,2017-03-06,9,1.3112706783587413,9,2,2,1.1666912984335245,False
11506,1,2017-03-06,10,1.6968156914926529,10,2,2,1.3112706783587413,False
11507,1,2017-03-06,11,1.8413950714178697,11,2,2,1.6968156914926529,False
11508,1,2017-03-06,12,1.745008818134392,12,2,2,1.8413950714178697,False
11509,1,2017-03-06,13,1.552236311567436,13,2,2,1.745008818134392,False
11510,1,2017-03-06,14,1.6968156914926529,14,2,2,1.552236311567436,False
11511,1,2017-03-06,15,1.6004294382091748,15,2,2,1.6968156914926529,False
11512,1,2017-03-06,16,1.3112706783587413,16,2,2,1.6004294382091748,False
11513,1,2017-03-06,17,1.3594638050004804,17,2,2,1.3112706783587413,False
11514,1,2017-03-06,18,1.8895881980596088,18,2,2,1.3594638050004804,False
